experiment,dataset,architecture,source_run_id,n_wires,pad_mode,fm_ent,ql_ent,ql_op,ql_rev,vector_train,vector_valid,vector_test,batch_size,epochs,extra_feats,learning_rate,weight_decay,credit_data_path,credit_pca_components,block_id,seed,model_seed,init_seed,data_seed,split_seed,target_id,role,structural_cell_id,fm_kind,fm_op,reps,depth,feature_angle_scale
satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,30268,30268,20268,20268,CREDIT_QNN_z_r5_d2_b08,z_r5_d2,z_r5_d2,z,NA,5,2,1.0
satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,30268,30268,20268,20268,CREDIT_QNN_z_r5_d6_b08,z_r5_d6,z_r5_d6,z,NA,5,6,1.0
satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,30268,30268,20268,20268,CREDIT_QNN_zz_r1_d2_b08,zz_r1_d2,zz_r1_d2,zz,NA,1,2,1.0
satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,30268,30268,20268,20268,CREDIT_QNN_zz_r1_d6_b08,zz_r1_d6,zz_r1_d6,zz,NA,1,6,1.0
satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,30268,30268,20268,20268,CREDIT_QNN_zz_r5_d2_b08,zz_r5_d2,zz_r5_d2,zz,NA,5,2,1.0
satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,30268,30268,20268,20268,CREDIT_QNN_zz_r5_d6_b08,zz_r5_d6,zz_r5_d6,zz,NA,5,6,1.0
satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,30268,30268,20268,20268,CREDIT_QNN_eff_su2_r1_d2_b08,eff_su2_r1_d2,eff_su2_r1_d2,eff_su2,cx,1,2,1.0
satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,30268,30268,20268,20268,CREDIT_QNN_eff_su2_r1_d6_b08,eff_su2_r1_d6,eff_su2_r1_d6,eff_su2,cx,1,6,1.0
satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,30268,30268,20268,20268,CREDIT_QNN_eff_su2_r5_d2_b08,eff_su2_r5_d2,eff_su2_r5_d2,eff_su2,cx,5,2,1.0
satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,30268,30268,20268,20268,CREDIT_QNN_eff_su2_r5_d6_b08,eff_su2_r5_d6,eff_su2_r5_d6,eff_su2,cx,5,6,1.0
